[1783781735.244253] FX<->MAIN_POOL | 172.31.11.58:14368 -> 172.65.246.174:700 | {"id": 10100, "method": "mining.submit", "params": ["btc88708200.S21-04", "2344916", "1ced000000000000", "6a525961", "d6bb0739", "000a6000"]}
[1783781735.24679] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:14368 | {"error": null, "id": 10100, "result": true}
[1783781735.246873] MINER<->FX | 172.31.11.58:10510 -> 123.88.25.139:2859 | {"error": null, "id": 10100, "result": true}
[1783781735.429199] MINER<->FX | 123.88.25.139:2857 -> 172.31.12.58:10510 | {"params": ["btc88708200.S21-14", "2238124", "cc2e000000000000", "6a525961", "d31a22a7", "00060000"], "id": 122263, "method": "mining.submit"}
[1783781735.429347] FX<->MAIN_POOL | 172.31.11.58:44074 -> 172.65.246.174:700 | {"id": 122263, "method": "mining.submit", "params": ["btc88708200.S21-14", "2238124", "cc2e000000000000", "6a525961", "d31a22a7", "00060000"]}
[1783781735.43159] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"error": null, "id": 122263, "result": true}
[1783781735.431713] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"error": null, "id": 122263, "result": true}
[1783781737.132173] MINER<->FX | 123.88.25.139:2857 -> 172.31.12.58:10510 | {"params": ["btc88708200.S21-14", "2238124", "e33b000000000000", "6a525961", "26e6b985", "00048000"], "id": 122264, "method": "mining.submit"}
[1783781737.132317] FX<->MAIN_POOL | 172.31.11.58:44074 -> 172.65.246.174:700 | {"id": 122264, "method": "mining.submit", "params": ["btc88708200.S21-14", "2238124", "e33b000000000000", "6a525961", "26e6b985", "00048000"]}
[1783781737.134436] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"error": null, "id": 122264, "result": true}
[1783781737.134543] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"error": null, "id": 122264, "result": true}
[1783781738.557815] MINER<->FX | 123.88.25.139:2857 -> 172.31.12.58:10510 | {"params": ["btc88708200.S21-14", "2238124", "d846000000000000", "6a525961", "bda6b73c", "00094000"], "id": 122265, "method": "mining.submit"}
[1783781738.55795] FX<->MAIN_POOL | 172.31.11.58:44074 -> 172.65.246.174:700 | {"id": 122265, "method": "mining.submit", "params": ["btc88708200.S21-14", "2238124", "d846000000000000", "6a525961", "bda6b73c", "00094000"]}
[1783781738.560219] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"error": null, "id": 122265, "result": true}
[1783781738.560333] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"error": null, "id": 122265, "result": true}
[1783781738.889203] MINER<->FX | 123.88.25.139:2857 -> 172.31.12.58:10510 | {"params": ["btc88708200.S21-14", "2238124", "6349000000000000", "6a525961", "296c8b76", "00074000"], "id": 122266, "method": "mining.submit"}
[1783781738.889339] FX<->MAIN_POOL | 172.31.11.58:44074 -> 172.65.246.174:700 | {"id": 122266, "method": "mining.submit", "params": ["btc88708200.S21-14", "2238124", "6349000000000000", "6a525961", "296c8b76", "00074000"]}
[1783781738.89149] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"error": null, "id": 122266, "result": true}
[1783781738.891568] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"error": null, "id": 122266, "result": true}
[1783781740.192072] MINER<->FX | 123.88.25.139:2857 -> 172.31.12.58:10510 | {"params": ["btc88708200.S21-14", "2238124", "6853000000000000", "6a525961", "4647ba9f", "00000000"], "id": 122267, "method": "mining.submit"}
[1783781740.192225] FX<->MAIN_POOL | 172.31.11.58:44074 -> 172.65.246.174:700 | {"id": 122267, "method": "mining.submit", "params": ["btc88708200.S21-14", "2238124", "6853000000000000", "6a525961", "4647ba9f", "00000000"]}
[1783781740.195023] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"id": null, "method": "mining.set_difficulty", "params": [524288]}
[1783781740.196198] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"error": null, "id": 122267, "result": true}
[1783781740.196312] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"id": null, "method": "mining.set_difficulty", "params": [524288]}
[1783781740.197032] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"error": null, "id": 122267, "result": true}
[1783781740.821755] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:17566 | {"id": null, "method": "mining.notify", "params": ["2328141", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038d9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e013302e7b3c374fabe6d6df1914ce6492dbdf4f428c708f407dc98efe0aa0f2c1b54d50b7cf4a3c9b52b881000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596c", false]}
[1783781740.82685] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:14368 | {"id": null, "method": "mining.notify", "params": ["2344917", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038d9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e007501e7b3c198fabe6d6df1914ce6492dbdf4f428c708f407dc98efe0aa0f2c1b54d50b7cf4a3c9b52b881000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596c", false]}
[1783781740.836407] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"id": null, "method": "mining.notify", "params": ["2238126", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff58038d9c0e1b2f706f6f6c696e2e636f6d2f66702f3936368e005800e7b3c15b01fabe6d6df1914ce6492dbdf4f428c708f407dc98efe0aa0f2c1b54d50b7cf4a3c9b52b881000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596c", false]}
[1783781741.27804] FX<->FEE_POOL | 172.65.196.131:1301 -> 172.31.11.58:45302 | {"id": null, "method": "mining.notify", "params": ["BC1loj7nS", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff64038d9c0e2cfabe6d6d500c2c04fbe271d477521bdf35b097b3e23932dd971f17ff2dcb415a978d458f10000000f09f909f092f4632506f6f6c2f6b000000000000000000000000000000000000000000000000000000000000000000000005", "0822020000000000001976a914c6740a12d0a7d556f89782bf5faf0e12cf25a63988ac59cbb812000000001976a91469f2a01f4ff9e6ac24df9062e9828753474b348088ac00000000000000002f6a2d434f5245012953559db5cc88ab20b1960faa9793803d070337e7ec323813c943336c579e238228a8ebd096a7e50000000000000000126a10455853415401051b0f0e0e0b1f1200130000000000000000266a2448617468e0c9a5a8bad4084a721dfc87fed5f1f8e71fce2f5d6db6071ec680754cc4891200000000000000002c6a4c2952534b424c4f434b3a986e688fcaacde6a30c8b090c0122ce3f0f0b1751af9a3cbdca8c5130089f4260000000000000000296a27737973a0e0758673be46f6970d570b9a7ab2b0e219d202c11512993c0a090e971abae5a2a922000000000000000000266a24aa21a9ed9b04094f016aebcd0e307ecf2ffe98011b309b57e5dd41691f07dcfde19c7a70c2185444", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "9b00117a92397db221df2bea308b8b82eb250c86d6bb35ef9f9d070eee837bb3", "92b3edef26e297b91d13a362ab16c50481a7ddfc31fd7e2e8cda981ba27f296d", "ac2fcdf20a95c69f009161308a279b08f2a36529d2bee2cf191ce6ca35064e5e", "7894fbdff3da1dd9eabe07a1d4fc236ed67a76c8019162d9df670ae8559a0236", "0ddef3f491cb358d244401177ca4097cdc26d82086e44ba247e2175351a7df20", "a4f8158169ae9a798f4c9f53b9e75fe87e753af07e32810f3875296d89f3d7b5", "84a3f248c7ad60fd3b1c92dee9c913ad9afd3643403ea8e94b366b74beb6e4ed", "af2454a3caf4f50e9ac093dfbc4c18a14af379c0092c6b4b97ed15ab74bbef48", "237bc837734e9be3eee2365593cdea88e91ef09318c857808e009095ff830cfd", "0e75b9b67e8f9e83c3d67b67f222a19a6ee7bbf74bc701625f4e7fe5ace529fa", "0368007f132bbf0afe680d8e6dc61e7fa5bfd5d151eeb7de47ea84a549a23b0c"], "20000000", "17021a42", "6a525964", false]}
[1783781742.119855] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:14368 | {"id": null, "method": "mining.notify", "params": ["2344918", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038d9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e007501e7b5bcd3fabe6d6d41cc301632aec8f04e708bacfd20a181d0bb2a2367bb1244ea5a5d858dd41cdb1000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596e", false]}
[1783781742.121063] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:17566 | {"id": null, "method": "mining.notify", "params": ["2328142", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038d9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e013302e7b5be40fabe6d6d41cc301632aec8f04e708bacfd20a181d0bb2a2367bb1244ea5a5d858dd41cdb1000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596e", false]}
[1783781742.133761] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"id": null, "method": "mining.notify", "params": ["2238127", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038d9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e005800e7b5bcb0fabe6d6d41cc301632aec8f04e708bacfd20a181d0bb2a2367bb1244ea5a5d858dd41cdb1000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596e", false]}
[1783781743.941584] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:17566 | {"id": null, "method": "mining.notify", "params": ["2328143", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038d9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e013302e7b88470fabe6d6d41cc301632aec8f04e708bacfd20a181d0bb2a2367bb1244ea5a5d858dd41cdb1000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596f", false]}
[1783781743.944018] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:14368 | {"id": null, "method": "mining.notify", "params": ["2344919", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038d9c0e1a2f706f6f6c696e2e636f6d2f66702f3936378e007501e7b88346fabe6d6d41cc301632aec8f04e708bacfd20a181d0bb2a2367bb1244ea5a5d858dd41cdb1000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596f", false]}
[1783781743.950672] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"id": null, "method": "mining.notify", "params": ["2238128", "ad608b2511a0180fae3c2b62cd4940ea4610a3fd00008e640000000000000000", "01000000010000000000000000000000000000000000000000000000000000000000000000ffffffff57038d9c0e1a2f706f6f6c696e2e636f6d2f66702f3936368e005800e7b88324fabe6d6d41cc301632aec8f04e708bacfd20a181d0bb2a2367bb1244ea5a5d858dd41cdb1000000000000000", "ffffffff033e74b8120000000017a9141366dca425687186b9b54e27e4ed48163b5beb80870000000000000000266a24aa21a9ed8a262d421fabb946a849ce4e5595885d6ffa53a0e713e931deb356fc49f0bf0b00000000000000002b6a2952534b424c4f434b3a783f373f513a36f6c5b6b35a5b81f94a86dc06cd1af9a3cbdca8c5130089f42600000000", ["44439a569b2d195efcab4338e0d5e3c0bf43b11c10e186e5f2b4817046b91683", "4e2b8d81e14689022523407c77eff76f062fdee509aa8268baeab78629e84d0f", "428bd1685dc82387303c675da6ce746979c088393a008618d568e276691207d3", "0d700611af4d81f67eba54a3b83934503b0e1c04f22411511a9431f644c17af7", "a60b84da19d9619ba40b959cd762c430087d23b2fe30724d953fe9f7b3aa50c8", "4cec5b9196e16ec14548c1a7e67b8f9d3d8c11a07b3459326b29d7fe619a24f5", "3681d8d6f1156ad7033e52b707b0e016b650f05be434e8eed40b2e88599608fa", "158a90de4c2926f6fd46d3a9f4d8bceaf63bb44abda4eb0ca7cc9d2471201f08", "09c113f680943fcda1e9f434b44d77d5056a229a426fcb86b928fb6d7a2ee8c7", "744e5c1ce98d1a20b10de2a8ac3dce37ee28120a1e10057355f69e5bb04b5988", "bdf6286978f3052627fc76573189f028327eef600917a398540d7b1724026376", "326f12a002bb6c311f0ddfc2de942f6ea6927f5d9d96700ed08cfc7f75f74e09", "1d120235e68c06d775249cf4f95b24f857913d475d3c34bdfaef8b497bd9c3d3"], "20000000", "17021a42", "6a52596f", false]}
[1783781746.838832] MINER<->FX | 123.88.25.139:2857 -> 172.31.12.58:10510 | {"params": ["btc88708200.S21-14", "2238128", "1f1c000000000000", "6a52596f", "84ab24d4", "0004a000"], "id": 122268, "method": "mining.submit"}
[1783781746.838959] FX<->MAIN_POOL | 172.31.11.58:44074 -> 172.65.246.174:700 | {"id": 122268, "method": "mining.submit", "params": ["btc88708200.S21-14", "2238128", "1f1c000000000000", "6a52596f", "84ab24d4", "0004a000"]}
[1783781746.841417] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"error": null, "id": 122268, "result": true}
[1783781746.841548] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"error": null, "id": 122268, "result": true}
[1783781747.302339] MINER<->FX | 123.88.25.139:2857 -> 172.31.12.58:10510 | {"params": ["btc88708200.S21-14", "2238128", "ae1f000000000000", "6a52596f", "d81d52f6", "0008e000"], "id": 122269, "method": "mining.submit"}
[1783781747.302474] FX<->MAIN_POOL | 172.31.11.58:44074 -> 172.65.246.174:700 | {"id": 122269, "method": "mining.submit", "params": ["btc88708200.S21-14", "2238128", "ae1f000000000000", "6a52596f", "d81d52f6", "0008e000"]}
[1783781747.304674] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"error": null, "id": 122269, "result": true}
[1783781747.304762] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"error": null, "id": 122269, "result": true}
[1783781750.130124] MINER<->FX | 123.88.25.139:2859 -> 172.31.11.58:10510 | {"params": ["btc88708200.S21-04", "2344919", "b4f4000000000000", "6a52596f", "9f94a914", "000ee000"], "id": 10101, "method": "mining.submit"}
[1783781750.130284] FX<->MAIN_POOL | 172.31.11.58:14368 -> 172.65.246.174:700 | {"id": 10101, "method": "mining.submit", "params": ["btc88708200.S21-04", "2344919", "b4f4000000000000", "6a52596f", "9f94a914", "000ee000"]}
[1783781750.132867] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:14368 | {"error": null, "id": 10101, "result": true}
[1783781750.133078] MINER<->FX | 172.31.11.58:10510 -> 123.88.25.139:2859 | {"error": null, "id": 10101, "result": true}
[1783781750.969197] MINER<->FX | 123.88.25.139:2857 -> 172.31.12.58:10510 | {"params": ["btc88708200.S21-14", "2238128", "db3b000000000000", "6a52596f", "cdb004a3", "00012000"], "id": 122270, "method": "mining.submit"}
[1783781750.969338] FX<->MAIN_POOL | 172.31.11.58:44074 -> 172.65.246.174:700 | {"id": 122270, "method": "mining.submit", "params": ["btc88708200.S21-14", "2238128", "db3b000000000000", "6a52596f", "cdb004a3", "00012000"]}
[1783781750.971611] FX<->MAIN_POOL | 172.65.246.174:700 -> 172.31.11.58:44074 | {"error": null, "id": 122270, "result": true}
[1783781750.971714] MINER<->FX | 172.31.12.58:10510 -> 123.88.25.139:2857 | {"error": null, "id": 122270, "result": true}
[1783781752.677856] SYN | 172.31.11.58:16940 -> 172.65.196.131:1301 | 
[1783781752.678627] SYN | 172.65.196.131:1301 -> 172.31.11.58:16940 | 
